scraped_at,source_type,name,url,info_type,title,link
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,米ドル外貨定期預金キャンペーン,https://www.aichibank.co.jp/campaign/details/gaika_time_2607.html
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,あいぎん お金をそだてるキャンペーン,https://www.aichibank.co.jp/campaign/details/asset_growth.html
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,サマーキャンペーン2026,https://www.aichibank.co.jp/campaign/details/summer_2026.html
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,紙の手形をデジタル化！でんさいキャッシュバックキャンペーン,https://www.aichibank.co.jp/campaign/details/densai_2604.html
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,海外ビジネスを応援！あいぎんがいためWeb月額基本手数料無料キャンペーン,https://www.aichibank.co.jp/campaign/details/gaiweb_2510.html
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年09月01日お知らせ「ローンプラザ栄」臨時休業のお知らせ,https://www.aichibank.co.jp/loan/consultation/#headline-1721786440
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年09月01日お知らせ投資信託3商品の取扱い開始と8商品の販売チャネル変更について,https://www.aichibank.co.jp/asset_management/investment_trust/investment_news/
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年08月14日お知らせ「あいぎん脱炭素宣言サポート」ご利用による『脱炭素経営宣言』策定支援企業のお知らせについて,https://www.aichibank.co.jp/important_infomation/files/pdf/info20260814.pdf
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年08月14日お知らせ「あいぎんSDGs評価サービス」ご利用による『SDGs宣言』策定支援先の掲載について（2026年8月14日掲載分）,https://www.aichibank.co.jp/important_infomation/details/260814.html
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年08月31日ニュースリリース株式会社あいちFGリースへのグリーンローン実行について,https://www.aichibank.co.jp/news/files/pdf/news20260831.pdf
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年08月26日ニュースリリース金融庁「FinTech実証実験ハブ」支援案件「トークン化預金の銀行間決済」検証への参加について,https://www.aichibank.co.jp/news/files/pdf/news20260826_02.pdf
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年08月26日ニュースリリースコンサルティングプログラム「コンサルプラス」による寄付・寄贈について,https://www.aichibank.co.jp/news/files/pdf/news20260826.pdf
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,2026年08月25日ニュースリリースあいぎんSDGs私募債「あすなろ」（2026年8月債）の発行引受について,https://www.aichibank.co.jp/news/files/pdf/news20260825_02.pdf
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,新着情報・お知らせ,https://www.aichibank.co.jp/important_infomation/
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,「特定投資家制度」に関する「期限日」のお知らせ,https://www.aichibank.co.jp/specific_investor_system/
2026-09-01T09:52:45.573911,リリース情報,あいち銀行,https://www.aichibank.co.jp,リリース情報,個人データおよび法人情報の共同利用に関するお知らせ,https://www.aichibank.co.jp/privacy/share/
2026-09-01T09:52:46.267012,リリース情報,名古屋銀行,https://www.meigin.com,リリース情報,「投資信託商品」の満期償還のお知らせPDF,https://www.meigin.com/news/files/20260807_oshirase.pdf
2026-09-01T09:52:46.267012,リリース情報,名古屋銀行,https://www.meigin.com,リリース情報,休眠預金等活用法に関するお知らせ,https://www.meigin.com/kyumin-yokin-katuyoho.html
2026-09-01T09:52:46.890978,リリース情報,長崎銀行,https://www.nagasakibank.co.jp,リリース情報,ニュースリリース,https://www.nagasakibank.co.jp/top/top01/index05.html
2026-09-01T09:52:47.527240,リリース情報,豊和銀行,https://www.howabank.co.jp,リリース情報,キャンペーン（個人のお客さま向け）,https://www.howabank.co.jp/campaign-list_syosai/
2026-09-01T09:52:47.527240,リリース情報,豊和銀行,https://www.howabank.co.jp,リリース情報,その他のお知らせ,https://www.howabank.co.jp/aboutus/shareholder/oshirase/
2026-09-01T09:52:47.527240,リリース情報,豊和銀行,https://www.howabank.co.jp,リリース情報,2026年9月1日商品・サービス資産運用キャンペーンの実施についてのお知らせ,https://www.howabank.co.jp/post-23336/
2026-09-01T09:52:47.527240,リリース情報,豊和銀行,https://www.howabank.co.jp,リリース情報,2026年8月17日商品・サービス「定期預金金利の引き上げ」のお知らせ,https://www.howabank.co.jp/post-23135/
2026-09-01T09:52:47.527240,リリース情報,豊和銀行,https://www.howabank.co.jp,リリース情報,2026年7月21日商品・サービスローン商品金利改定のお知らせ,https://www.howabank.co.jp/post-22949/
2026-09-01T09:52:47.527240,リリース情報,豊和銀行,https://www.howabank.co.jp,リリース情報,2026年2月13日店舗・ATM宇佐支店および長洲支店の移転に関するお知らせ,https://www.howabank.co.jp/wp-content/uploads/2026/02/20260213_binb_usanagasu.pdf
2026-09-01T09:52:47.527240,リリース情報,豊和銀行,https://www.howabank.co.jp,リリース情報,2025年5月7日イベント・セミナー豊和銀行お取引先様限定オンライン講演会開催のお知らせ＜池田弘氏 「新潟を『世界一豊かで幸せなまち』に～NSGグループの取り組み～」＞,https://www.howabank.co.jp/post-17890/
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,重要なお知らせ,https://www.kyogin.co.jp/./news_important/
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,お客さま情報の確認に関するお知らせ,https://www.kyogin.co.jp/customer.php
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,その他2026年06月23日役員体制に関するお知らせ,https://www.kyogin.co.jp/uploads/files/yakuinntaisei20260623.pdf
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,ニュースリリース2026年07月31日定期預金金利の引き上げについて,https://www.kyogin.co.jp/uploads/files/news_release/2026/202607teiki.pdf
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,ニュースリリース2026年07月29日令和8年熊本地震の被害を受けられたお客さま向けご相談窓口の設置について,https://www.kyogin.co.jp/uploads/files/jisin2.pdf
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,ニュースリリース2026年07月23日普通預金金利および基準金利の改定について,https://www.kyogin.co.jp/uploads/files/futuu0723.pdf
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,ニュースリリース2026年07月10日株式会社全東信の破産手続開始に伴うご相談窓口の設置について,https://www.kyogin.co.jp/uploads/files/zentoushin.pdf
2026-09-01T09:52:48.371385,リリース情報,佐賀共栄銀行,https://www.kyogin.co.jp,リリース情報,ニュースリリース2026年05月26日営業車両への広告掲載について,https://www.kyogin.co.jp/uploads/files/syaryou0526.pdf
2026-09-01T09:52:48.998983,リリース情報,沖縄海邦銀行,https://www.kaiho-bank.co.jp,リリース情報,スマホATMスタート！キャンペーン期間 2026年7月1日〜2026年9月30日,https://www.kaiho-bank.co.jp/information/post/26h_p45aosa/
2026-09-01T09:52:48.998983,リリース情報,沖縄海邦銀行,https://www.kaiho-bank.co.jp,リリース情報,「未利用口座管理手数料に関するお知らせ」の発送について,https://www.kaiho-bank.co.jp/information/post/412h5rzfuu8o
2026-09-01T09:52:50.889096,リリース情報,清水銀行,https://www.shimizubank.co.jp,リリース情報,手形・小切手の全面的な電子化に向けた各種対応に関するお知らせ,https://www.shimizubank.co.jp/article_source/data/news/files/fcb1a79c4c0e767eec571c273ace9b5903901d1f.pdf
2026-09-01T09:52:50.889096,リリース情報,清水銀行,https://www.shimizubank.co.jp,リリース情報,手形・小切手の全面的な電子化に向けた対応に関するお知らせ,https://www.shimizubank.co.jp/article_source/data/news/files/2a615f5ba94079cc2cb05c6e29866a144828d5c9.pdf
2026-09-01T09:52:50.889096,リリース情報,清水銀行,https://www.shimizubank.co.jp,リリース情報,手形・小切手の全面電子化に向けた各種対応に関するお知らせ,https://www.shimizubank.co.jp/article_source/data/news/files/20241001_oshirase_tegata.pdf
2026-09-01T09:52:50.889096,リリース情報,清水銀行,https://www.shimizubank.co.jp,リリース情報,手形・小切手の全面的な電子化に向けた各種対応に関するお知らせ,https://www.shimizubank.co.jp/article_source/data/news/files/20240109_tegatakogitte.pdf
2026-09-01T09:52:50.889096,リリース情報,清水銀行,https://www.shimizubank.co.jp,リリース情報,インボイス制度（適格請求書等保存方式）への対応に関するお知らせ,https://www.shimizubank.co.jp/article_source/data/news/detail/post_119.html
2026-09-01T09:52:50.889096,リリース情報,清水銀行,https://www.shimizubank.co.jp,リリース情報,セキュリティ対策ソフト「ＳａＡＴ Ｎｅｔｉｚｅｎ」無料提供のお知らせ,https://www.shimizubank.co.jp/article_source/data/attention/detail/post_3.html
